nm_area_plantada_mil_ha,dt_ano_agricola,sigla_uf,id_produto,nm_producao_mil_t,nm_produtividade_mil_ha_mil_t
0,2023-24             ,CE,4742,0,0
15.5,2023-24             ,DF,4742,138,8.9
35,2023-24             ,DF,4742,210,6
0,2023-24             ,DF,4742,0,0
13.8,2023-24             ,ES,4742,45.4,3.3
3,2023-24             ,ES,4742,13.6,4.5
0,2023-24             ,ES,4742,0,0
149,2023-24             ,GO,4742,1416.4,9.5
1592.4,2023-24             ,GO,4742,9919.1,6.2
0,2023-24             ,GO,4742,0,0
290.3,2023-24             ,MA,4742,1452.7,5
260.7,2023-24             ,MA,4742,1298.5,5
0,2023-24             ,MA,4742,0,0
684,2023-24             ,MG,4742,3900.2,5.7
459.2,2023-24             ,MG,4742,2226.7,4.8
0,2023-24             ,MG,4742,0,0
13.8,2023-24             ,MS,4742,130.4,9.4
2122.3,2023-24             ,MS,4742,7950.1,3.7
0,2023-24             ,MS,4742,0,0
70.8,2023-24             ,MT,4742,590.3,8.3
6984.2,2023-24             ,MT,4742,48204.9,6.9
0,2023-24             ,MT,4742,0,0
175.4,2023-24             ,PA,4742,569.2,3.2
316.5,2023-24             ,PA,4742,1190.4,3.8
0,2023-24             ,PA,4742,0,0
0,2023-24             ,PB,4742,0,0
117,2023-24             ,PB,4742,66.1,0.6
0,2023-24             ,PB,4742,0,0
0,2023-24             ,PE,4742,0,0
128.3,2023-24             ,PE,4742,113.7,0.9
65.8,2023-24             ,PE,4742,118.4,1.8
342.2,2023-24             ,PI,4742,1235,3.6
75.9,2023-24             ,PI,4742,310.4,4.1
0,2023-24             ,PI,4742,0,0
296.3,2023-24             ,PR,4742,2523.9,8.5
2512.5,2023-24             ,PR,4742,12472.1,5
0,2023-24             ,PR,4742,0,0
1.5,2023-24             ,RJ,4742,6.8,4.5
0,2023-24             ,RJ,4742,0,0
0,2023-24             ,RJ,4742,0,0
0,2023-24             ,RN,4742,0,0
67.4,2023-24             ,RN,4742,23.1,0.3
0,2023-24             ,RN,4742,0,0
16,2023-24             ,RO,4742,51.2,3.2
317.9,2023-24             ,RO,4742,1659.8,5.2
0,2023-24             ,RO,4742,0,0
0,2023-24             ,RR,4742,0,0
0,2023-24             ,RR,4742,0,0
9,2023-24             ,RR,4742,54,6
814.9,2023-24             ,RS,4742,4850.3,6
0,2023-24             ,RS,4742,0,0
0,2023-24             ,RS,4742,0,0
300.1,2023-24             ,SC,4742,2370.8,7.9
0,2023-24             ,SC,4742,0,0
0,2023-24             ,SC,4742,0,0
0,2023-24             ,SE,4742,0,0
0,2023-24             ,SE,4742,0,0
183.6,2023-24             ,SE,4742,932.3,5.1
286,2023-24             ,SP,4742,1573,5.5
469.2,2023-24             ,SP,4742,2055.1,4.4
0,2023-24             ,SP,4742,0,0
60.3,2023-24             ,TO,4742,391,6.5
334.9,2023-24             ,TO,4742,1717.4,5.1
0,2023-24             ,TO,4742,0,0
30.5,2024-25             ,AC,4742,90.6,3
11.3,2024-25             ,AC,4742,48,4.2
0,2024-25             ,AC,4742,0,0
0,2024-25             ,AL,4742,0,0
0,2024-25             ,AL,4742,0,0
54.1,2024-25             ,AL,4742,142.6,2.6
8.3,2024-25             ,AM,4742,26.6,3.2
0,2024-25             ,AM,4742,0,0
0,2024-25             ,AM,4742,0,0
0,2024-25             ,AP,4742,0,0
0,2024-25             ,AP,4742,0,0
2.3,2024-25             ,AP,4742,2.2,1
386.2,2024-25             ,BA,4742,1911.7,5
40,2024-25             ,BA,4742,138.4,3.5
334.6,2024-25             ,BA,4742,1149,3.4
0,2024-25             ,CE,4742,0,0
615.3,2024-25             ,CE,4742,615.9,1
0,2024-25             ,CE,4742,0,0
16,2024-25             ,DF,4742,151.7,9.5
40.7,2024-25             ,DF,4742,271.8,6.7
0,2024-25             ,DF,4742,0,0
13.8,2024-25             ,ES,4742,45.3,3.3
3,2024-25             ,ES,4742,13.6,4.5
0,2024-25             ,ES,4742,0,0
149,2024-25             ,GO,4742,1441.7,9.7
1734.1,2024-25             ,GO,4742,11337.5,6.5
0,2024-25             ,GO,4742,0,0
290.3,2024-25             ,MA,4742,1448.9,5
260.7,2024-25             ,MA,4742,1257.6,4.8
0,2024-25             ,MA,4742,0,0
642.3,2024-25             ,MG,4742,3997.7,6.2
447.3,2024-25             ,MG,4742,2414.1,5.4
0,2024-25             ,MG,4742,0,0
11.5,2024-25             ,MS,4742,116.4,10.1
2171.1,2024-25             ,MS,4742,11843.4,5.5
0,2024-25             ,MS,4742,0,0
63.8,2024-25             ,MT,4742,529.7,8.3
6921.3,2024-25             ,MT,4742,45486.8,6.6
0,2024-25             ,MT,4742,0,0
175.4,2024-25             ,PA,4742,579.5,3.3
325.4,2024-25             ,PA,4742,1170.1,3.6
0,2024-25             ,PA,4742,0,0
0,2024-25             ,PB,4742,0,0
117,2024-25             ,PB,4742,79,0.7
0,2024-25             ,PB,4742,0,0
0,2024-25             ,PE,4742,0,0
136.4,2024-25             ,PE,4742,87.4,0.6
65.8,2024-25             ,PE,4742,106.9,1.6
363.4,2024-25             ,PI,4742,1692.4,4.7
114.6,2024-25             ,PI,4742,498.9,4.4
0,2024-25             ,PI,4742,0,0
257.2,2024-25             ,PR,4742,2125,8.3
2407,2024-25             ,PR,4742,13197.6,5.5
0,2024-25             ,PR,4742,0,0
1.5,2024-25             ,RJ,4742,6.8,4.5
0,2024-25             ,RJ,4742,0,0
0,2024-25             ,RJ,4742,0,0
0,2024-25             ,RN,4742,0,0
72.9,2024-25             ,RN,4742,40,0.5
0,2024-25             ,RN,4742,0,0
16,2024-25             ,RO,4742,51.7,3.2
317.9,2024-25             ,RO,4742,1695,5.3
0,2024-25             ,RO,4742,0,0
0,2024-25             ,RR,4742,0,0
0,2024-25             ,RR,4742,0,0
9,2024-25             ,RR,4742,54,6
719.6,2024-25             ,RS,4742,4296,6
0,2024-25             ,RS,4742,0,0
0,2024-25             ,RS,4742,0,0
283.9,2024-25             ,SC,4742,2240.3,7.9
0,2024-25             ,SC,4742,0,0
0,2024-25             ,SC,4742,0,0
0,2024-25             ,SE,4742,0,0
0,2024-25             ,SE,4742,0,0
183.6,2024-25             ,SE,4742,932.3,5.1
265.7,2024-25             ,SP,4742,1575.1,5.9
479.1,2024-25             ,SP,4742,2436.7,5.1
0,2024-25             ,SP,4742,0,0
61.7,2024-25             ,TO,4742,393.5,6.4
381.5,2024-25             ,TO,4742,1999.4,5.2
0,2024-25             ,TO,4742,0,0
68,1976-77             ,GO,4744,90,1.3
85,1976-77             ,MG,4744,95,1.1
310,1976-77             ,MT,4744,450,1.5
2200,1976-77             ,PR,4744,4600,2.1
3490,1976-77             ,RS,4744,5650,1.6
351,1976-77             ,SC,4744,480,1.4
445,1976-77             ,SP,4744,780,1.8
97,1977-78             ,GO,4744,98,1
112,1977-78             ,MG,4744,137,1.2
494,1977-78             ,MS,4744,472,1
6,1977-78             ,MT,4744,8,1.3
2349,1977-78             ,PR,4744,3150,1.3
3754,1977-78             ,RS,4744,4676,1.2
409,1977-78             ,SC,4744,440,1.1
559,1977-78             ,SP,4744,745,1.3
128,1978-79             ,GO,4744,225,1.8
103,1978-79             ,MG,4744,170,1.6
573,1978-79             ,MS,4744,849,1.5
19,1978-79             ,MT,4744,26,1.4
2350,1978-79             ,PR,4744,4050,1.7
3950,1978-79             ,RS,4744,3600,0.9
480,1978-79             ,SC,4744,430,0.9
548,1978-79             ,SP,4744,850,1.6
2,1979-80             ,BA,4744,2,1
8,1979-80             ,DF,4744,17,2.1
247,1979-80             ,GO,4744,450,1.8
150,1979-80             ,MG,4744,255,1.7
792,1979-80             ,MS,4744,1267,1.6
70,1979-80             ,MT,4744,117,1.7
2420,1979-80             ,PR,4744,5420,2.2
3987,1979-80             ,RS,4744,5582,1.4
520,1979-80             ,SC,4744,728,1.4
560,1979-80             ,SP,4744,1050,1.9
2,1980-81             ,BA,4744,4,2
15,1980-81             ,DF,4744,25,1.7
294,1980-81             ,GO,4744,429,1.5
190,1980-81             ,MG,4744,285,1.5
812,1980-81             ,MS,4744,1413,1.7
128,1980-81             ,MT,4744,230,1.8
2350,1980-81             ,PR,4744,5240,2.2
3849,1980-81             ,RS,4744,6139,1.6
510,1980-81             ,SC,4744,688,1.3
543,1980-81             ,SP,4744,1032,1.9
1,1981-82             ,BA,4744,0,0
17,1981-82             ,DF,4744,32,1.9
320,1981-82             ,GO,4744,576,1.8
228,1981-82             ,MG,4744,388,1.7
832,1981-82             ,MS,4744,1468,1.8
195,1981-82             ,MT,4744,361,1.9
2197,1981-82             ,PR,4744,4262,1.9
3603,1981-82             ,RS,4744,4252,1.2
484,1981-82             ,SC,4744,559,1.2
516,1981-82             ,SP,4744,993,1.9
5,1982-83             ,BA,4744,4,0.8
20,1982-83             ,DF,4744,42,2.1
370,1982-83             ,GO,4744,703,1.9
258,1982-83             ,MG,4744,464,1.8
940,1982-83             ,MS,4744,1786,1.9
317,1982-83             ,MT,4744,606,1.9
2050,1982-83             ,PR,4744,4325,2.1
3567,1982-83             ,RS,4744,5200,1.5
415,1982-83             ,SC,4744,436,1.1
470,1982-83             ,SP,4744,966,2.1
28,1983-84             ,BA,4744,36,1.3
30,1983-84             ,DF,4744,56,1.9
571,1983-84             ,GO,4744,922,1.6
310,1983-84             ,MG,4744,496,1.6
1074,1983-84             ,MS,4744,1917,1.8
467,1983-84             ,MT,4744,934,2
2200,1983-84             ,PR,4744,4114,1.9
3567,1983-84             ,RS,4744,5404,1.5
436,1983-84             ,SC,4744,597,1.4
480,1983-84             ,SP,4744,864,1.8
63,1984-85             ,BA,4744,76,1.2
45,1984-85             ,DF,4744,91,2
690,1984-85             ,GO,4744,1266,1.8
10,1984-85             ,MA,4744,9,0.9
431,1984-85             ,MG,4744,853,2
1307,1984-85             ,MS,4744,2562,2
795,1984-85             ,MT,4744,1654,2.1
2170,1984-85             ,PR,4744,4448,2
3637,1984-85             ,RS,4744,5710,1.6
432,1984-85             ,SC,4744,579,1.3
494,1984-85             ,SP,4744,963,1.9
2,1985-86             ,AL,4744,3,1.5
107,1985-86             ,BA,4744,139,1.3
49,1985-86             ,DF,4744,84,1.7
621,1985-86             ,GO,4744,1133,1.8
9,1985-86             ,MA,4744,14,1.6
430,1985-86             ,MG,4744,778,1.8
1234,1985-86             ,MS,4744,1900,1.5
910,1985-86             ,MT,4744,1910,2.1
2140,1985-86             ,PR,4744,2568,1.2
0,1985-86             ,RO,4744,0,0
3261,1985-86             ,RS,4744,3261,1
406,1985-86             ,SC,4744,508,1.3
476,1985-86             ,SP,4744,909,1.9
2,1986-87             ,AL,4744,3,1.5
170,1986-87             ,BA,4744,144,0.8
44,1986-87             ,DF,4744,90,2
540,1986-87             ,GO,4744,1026,1.9
8,1986-87             ,MA,4744,9,1.1
415,1986-87             ,MG,4744,801,1.9
1184,1986-87             ,MS,4744,2309,2
1100,1986-87             ,MT,4744,2387,2.2
1776,1986-87             ,PR,4744,3854,2.2
1,1986-87             ,RO,4744,1,1
3160,1986-87             ,RS,4744,5056,1.6
360,1986-87             ,SC,4744,468,1.3
462,1986-87             ,SP,4744,923,2
2,1987-88             ,AL,4744,4,2
228,1987-88             ,BA,4744,342,1.5
43,1987-88             ,DF,4744,85,2
730,1987-88             ,GO,4744,1356,1.9
16,1987-88             ,MA,4744,29,1.8
498,1987-88             ,MG,4744,984,2
1231,1987-88             ,MS,4744,2548,2.1
1375,1987-88             ,MT,4744,2750,2
0,1987-88             ,PI,4744,0,0
2149,1987-88             ,PR,4744,4771,2.2
4,1987-88             ,RO,4744,8,2
3476,1987-88             ,RS,4744,3615,1
413,1987-88             ,SC,4744,586,1.4
512,1987-88             ,SP,4744,1002,2
28,1987-88             ,TO,4744,47,1.7
3,1988-89             ,AL,4744,4,1.3
385,1988-89             ,BA,4744,597,1.6
56,1988-89             ,DF,4744,123,2.2
990,1988-89             ,GO,4744,1980,2
22,1988-89             ,MA,4744,37,1.7
595,1988-89             ,MG,4744,1208,2
1300,1988-89             ,MS,4744,2860,2.2
1708,1988-89             ,MT,4744,3690,2.2
0,1988-89             ,PI,4744,0,0
2407,1988-89             ,PR,4744,5054,2.1
16,1988-89             ,RO,4744,31,1.9
3684,1988-89             ,RS,4744,6263,1.7
434,1988-89             ,SC,4744,629,1.4
594,1988-89             ,SP,4744,1348,2.3
59,1988-89             ,TO,4744,104,1.8
3,1989-90             ,AL,4744,4,1.3
366,1989-90             ,BA,4744,256,0.7
54,1989-90             ,DF,4744,80,1.5
940,1989-90             ,GO,4744,1411,1.5
16,1989-90             ,MA,4744,7,0.4
583,1989-90             ,MG,4744,874,1.5
1209,1989-90             ,MS,4744,1934,1.6
1503,1989-90             ,MT,4744,2901,1.9
0,1989-90             ,PI,4744,0,0
2286,1989-90             ,PR,4744,4572,2
8,1989-90             ,RO,4744,16,2
3577,1989-90             ,RS,4744,6439,1.8
390,1989-90             ,SC,4744,601,1.5
582,1989-90             ,SP,4744,969,1.7
34,1989-90             ,TO,4744,38,1.1
278,1990-91             ,BA,4744,556,2
43,1990-91             ,DF,4744,101,2.3
790,1990-91             ,GO,4744,1659,2.1
5,1990-91             ,MA,4744,8,1.6
472,1990-91             ,MG,4744,963,2
1013,1990-91             ,MS,4744,2300,2.3
1100,1990-91             ,MT,4744,2607,2.4
1966,1990-91             ,PR,4744,3617,1.8
2,1990-91             ,RO,4744,5,2.5
3269,1990-91             ,RS,4744,2354,0.7
300,1990-91             ,SC,4744,250,0.8
500,1990-91             ,SP,4744,968,1.9
4,1990-91             ,TO,4744,6,1.5
330,1991-92             ,BA,4744,495,1.5
42,1991-92             ,DF,4744,95,2.3
820,1991-92             ,GO,4744,1804,2.2
21,1991-92             ,MA,4744,25,1.2
456,1991-92             ,MG,4744,1003,2.2
970,1991-92             ,MS,4744,1929,2
1452,1991-92             ,MT,4744,3485,2.4
1798,1991-92             ,PR,4744,3415,1.9
0,1991-92             ,RO,4744,0,0
2970,1991-92             ,RS,4744,5792,2
249,1991-92             ,SC,4744,448,1.8
463,1991-92             ,SP,4744,908,2
12,1991-92             ,TO,4744,19,1.6
380,1992-93             ,BA,4744,591,1.6
45,1992-93             ,DF,4744,89,2
984,1992-93             ,GO,4744,1968,2
43,1992-93             ,MA,4744,91,2.1
552,1992-93             ,MG,4744,1159,2.1
1066,1992-93             ,MS,4744,2229,2.1
1713,1992-93             ,MT,4744,4198,2.5
2000,1992-93             ,PR,4744,4720,2.4
4,1992-93             ,RO,4744,11,2.8
3100,1992-93             ,RS,4744,6293,2
281,1992-93             ,SC,4744,512,1.8
532,1992-93             ,SP,4744,1156,2.2
16,1992-93             ,TO,4744,26,1.6
434,1993-94             ,BA,4744,868,2
49,1993-94             ,DF,4744,110,2.2
1090,1993-94             ,GO,4744,2387,2.2
63,1993-94             ,MA,4744,138,2.2
600,1993-94             ,MG,4744,1234,2.1
1109,1993-94             ,MS,4744,2440,2.2
1996,1993-94             ,MT,4744,4970,2.5
7,1993-94             ,PI,4744,12,1.7
2110,1993-94             ,PR,4744,5328,2.5
6,1993-94             ,RR,4744,17,2.8
3162,1993-94             ,RS,4744,5692,1.8
278,1993-94             ,SC,4744,556,2
575,1993-94             ,SP,4744,1265,2.2
23,1993-94             ,TO,4744,42,1.8
471,1994-95             ,BA,4744,1073,2.3
44,1994-95             ,DF,4744,85,1.9
1123,1994-95             ,GO,4744,2133,1.9
92,1994-95             ,MA,4744,170,1.8
600,1994-95             ,MG,4744,1188,2
1098,1994-95             ,MS,4744,2426,2.2
2295,1994-95             ,MT,4744,5440,2.4
14,1994-95             ,PI,4744,25,1.8
2121,1994-95             ,PR,4744,5535,2.6
5,1994-95             ,RO,4744,13,2.6
3015,1994-95             ,RS,4744,6151,2
222,1994-95             ,SC,4744,485,2.2
564,1994-95             ,SP,4744,1178,2.1
17,1994-95             ,TO,4744,32,1.9
433,1995-96             ,BA,4744,699,1.6
35,1995-96             ,DF,4744,68,1.9
909,1995-96             ,GO,4744,2046,2.3
89,1995-96             ,MA,4744,200,2.2
528,1995-96             ,MG,4744,1040,2
845,1995-96             ,MS,4744,2046,2.4
1905,1995-96             ,MT,4744,4687,2.5
10,1995-96             ,PI,4744,23,2.3
2312,1995-96             ,PR,4744,6241,2.7
2,1995-96             ,RR,4744,5,2.5
2804,1995-96             ,RS,4744,4402,1.6
222,1995-96             ,SC,4744,489,2.2
564,1995-96             ,SP,4744,1234,2.2
5,1995-96             ,TO,4744,9,1.8
456,1996-97             ,BA,4744,1012,2.2
35,1996-97             ,DF,4744,83,2.4
991,1996-97             ,GO,4744,2478,2.5
120,1996-97             ,MA,4744,252,2.1
523,1996-97             ,MG,4744,1176,2.2
862,1996-97             ,MS,4744,2156,2.5
2096,1996-97             ,MT,4744,5721,2.7
18,1996-97             ,PI,4744,36,2
2496,1996-97             ,PR,4744,6566,2.6
3,1996-97             ,RO,4744,9,3
2944,1996-97             ,RS,4744,4770,1.6
240,1996-97             ,SC,4744,560,2.3
575,1996-97             ,SP,4744,1322,2.3
22,1996-97             ,TO,4744,20,0.9
556,1997-98             ,BA,4744,1202,2.2
36,1997-98             ,DF,4744,86,2.4
1338,1997-98             ,GO,4744,3372,2.5
144,1997-98             ,MA,4744,302,2.1
601,1997-98             ,MG,4744,1382,2.3
1086,1997-98             ,MS,4744,2282,2.1
2600,1997-98             ,MT,4744,7150,2.8
3,1997-98             ,PA,4744,6,2
29,1997-98             ,PI,4744,57,2
2820,1997-98             ,PR,4744,7191,2.6
5,1997-98             ,RO,4744,14,2.8
3150,1997-98             ,RS,4744,6616,2.1
220,1997-98             ,SC,4744,517,2.4
530,1997-98             ,SP,4744,1113,2.1
40,1997-98             ,TO,4744,80,2
580,1998-99             ,BA,4744,1150,2
28,1998-99             ,DF,4744,64,2.3
1325,1998-99             ,GO,4744,3418,2.6
163,1998-99             ,MA,4744,390,2.4
577,1998-99             ,MG,4744,1336,2.3
1054,1998-99             ,MS,4744,2740,2.6
2548,1998-99             ,MT,4744,7134,2.8
2,1998-99             ,PA,4744,3,1.5
30,1998-99             ,PI,4744,69,2.3
2769,1998-99             ,PR,4744,7723,2.8
9,1998-99             ,RO,4744,26,2.9
3134,1998-99             ,RS,4744,4764,1.5
216,1998-99             ,SC,4744,431,2
520,1998-99             ,SP,4744,1421,2.7
40,1998-99             ,TO,4744,94,2.4
635.3,1999-00             ,BA,4744,1524.7,2.4
33.6,1999-00             ,DF,4744,92.8,2.8
1454.5,1999-00             ,GO,4744,4072.6,2.8
175.7,1999-00             ,MA,4744,439.3,2.5
594.4,1999-00             ,MG,4744,1396.8,2.4
1106.6,1999-00             ,MS,4744,2323.9,2.1
2800,1999-00             ,MT,4744,8456,3
2.3,1999-00             ,PA,4744,4.9,2.1
40,1999-00             ,PI,4744,100,2.5
2835.6,1999-00             ,PR,4744,7134.4,2.5
11.8,1999-00             ,RO,4744,35.4,3
3009.1,1999-00             ,RS,4744,4965,1.6
204.8,1999-00             ,SC,4744,515.5,2.5
558.5,1999-00             ,SP,4744,1172.9,2.1
45.6,1999-00             ,TO,4744,110.4,2.4
691,2000-01             ,BA,4744,1450,2.1
35,2000-01             ,DF,4744,74,2.1
1540,2000-01             ,GO,4744,4158,2.7
210,2000-01             ,MA,4744,483,2.3
642,2000-01             ,MG,4744,1496,2.3
1064,2000-01             ,MS,4744,3130,2.9
3120,2000-01             ,MT,4744,9641,3.1
1,2000-01             ,PA,4744,2,2
62,2000-01             ,PI,4744,143,2.3
2818,2000-01             ,PR,4744,8623,3.1
25,2000-01             ,RO,4744,76,3
2970,2000-01             ,RS,4744,7113,2.4
196,2000-01             ,SC,4744,527,2.7
530,2000-01             ,SP,4744,1378,2.6
66,2000-01             ,TO,4744,139,2.1
1.1,2001-02             ,AM,4744,1.6,1.5
800,2001-02             ,BA,4744,1464,1.8
37.7,2001-02             ,DF,4744,101.4,2.7
1887.4,2001-02             ,GO,4744,5379.1,2.8
238.3,2001-02             ,MA,4744,540.9,2.3
719,2001-02             ,MG,4744,1926.9,2.7
1192.2,2001-02             ,MS,4744,3278.6,2.8
3853.2,2001-02             ,MT,4744,11636.7,3
2.9,2001-02             ,PA,4744,7.3,2.5
86.8,2001-02             ,PI,4744,91.1,1
3283,2001-02             ,PR,4744,9478,2.9
28.6,2001-02             ,RO,4744,89.2,3.1
3.5,2001-02             ,RR,4744,8.4,2.4
3281.9,2001-02             ,RS,4744,5579.2,1.7
241.3,2001-02             ,SC,4744,546.5,2.3
